barcode,book_id,availability_status
14303,5825,Available
14304,5825,Available
14305,5825,Available
14306,5825,Available
14307,5825,Available
14308,5825,Available
14309,447,Available
14310,447,Available
14311,447,Available
14312,447,Available
14313,447,Available
14314,3827,Available
14315,3827,Available
14316,3827,Available
14317,3827,Available
14318,3827,Available
14319,6009,Available
14320,6009,Available
14321,6009,Available
14322,6009,Available
14323,6009,Available
14324,1081,Available
14325,1081,Available
14326,1081,Available
14327,1081,Available
14328,1081,Available
14329,1081,Available
14330,1081,Available
14331,1081,Available
14332,1081,Available
14333,1081,Available
14334,1081,Available
14336,1081,Available
14337,1081,Available
14338,1081,Available
14339,5277,Available
14340,5277,Available
14341,5277,Available
14342,5277,Available
14343,5277,Available
14344,5277,Available
14345,5277,Available
14346,5277,Available
14347,5278,Available
14348,5277,Available
14349,5277,Available
14350,5277,Available
14351,5277,Available
14352,5277,Available
14353,5277,Available
14354,5994,Available
14355,5994,Available
14356,5994,Available
14357,5994,Available
14358,3681,Available
14359,3681,Available
14360,3681,Available
14361,3681,Available
14362,3681,Available
14363,4809,Available
14364,4809,Available
14365,4809,Available
14366,5930,Available
14367,5930,Available
14368,5930,Available
14369,5930,Available
14370,5930,Available
14371,5930,Available
14372,5930,Available
14373,5930,Available
14374,5930,Available
14375,5930,Available
14376,5930,Available
14377,5930,Available
14378,5930,Available
14379,5930,Available
14380,5930,Available
14381,5930,Available
14382,5930,Available
14383,5930,Available
14384,5930,Available
14385,5930,Available
14386,5930,Available
14387,5930,Available
14388,5930,Available
14389,5930,Available
14390,5930,Available
14391,5930,Available
14392,5930,Available
14393,5930,Available
14394,5930,Available
14395,5930,Available
14396,5930,Available
14397,5930,Available
14398,5930,Available
14399,5930,Available
14400,5930,Available
14401,5930,Available
14402,5930,Available
14403,5930,Available
14404,5930,Available
14405,5930,Available
14406,5930,Available
14407,5930,Available
14408,5930,Available
14409,5930,Available
14410,5930,Available
14411,5930,Available
14412,5930,Available
14413,5930,Available
14414,5930,Available
14415,5930,Available
14416,5930,Available
14417,5930,Available
14418,5930,Available
14419,5930,Available
14420,5930,Available
14421,5930,Available
14422,5930,Available
14423,5930,Available
14424,5930,Available
14425,5930,Available
14426,5930,Available
14427,5930,Available
14428,5930,Available
14429,5930,Available
14430,5930,Available
14431,5930,Available
14432,5930,Available
14433,5930,Available
14434,5930,Available
14435,5930,Available
14436,5930,Available
14437,4810,Available
14438,4810,Available
14439,4810,Available
14440,4810,Available
14441,4810,Available
14442,4810,Available
14443,4810,Available
14444,4810,Available
14445,4810,Available
14446,4810,Available
14447,4810,Available
14448,4810,Available
14449,4810,Available
14450,4810,Available
14451,4810,Available
14452,4810,Available
14453,4810,Available
14454,4810,Available
14455,4810,Available
14456,4810,Available
14457,4810,Available
14458,4810,Available
14459,4810,Available
14460,4810,Available
14461,4810,Available
14462,4810,Available
14463,4810,Available
14464,4810,Available
14465,4810,Available
14466,4810,Available
14467,4810,Available
14468,4810,Available
14469,4810,Available
14470,4810,Available
14471,4810,Available
14472,4810,Available
14473,4810,Available
14474,4810,Available
14475,4810,Available
14476,4810,Available
14477,4810,Available
14478,4810,Available
14479,4810,Available
14480,4810,Available
14481,4810,Available
14482,4810,Available
14483,4810,Available
14484,4810,Available
14485,4810,Available
14486,4810,Available
14487,4810,Available
14488,4810,Available
14489,4810,Available
14490,4810,Available
14491,4810,Available
14492,4810,Available
14493,4810,Available
14494,4810,Available
14495,4810,Available
14496,4810,Available
14497,4789,Available
14498,4789,Available
14499,4789,Available
14500,4789,Available
14501,4789,Available
14502,4789,Available
14503,4789,Available
14504,4789,Available
14505,4789,Available
14506,4789,Available
14507,4789,Available
14508,4789,Available
14509,4789,Available
14510,4789,Available
14511,4789,Available
14512,4789,Available
14513,4789,Available
14514,4789,Available
14515,4789,Available
14516,4789,Available
14517,4789,Available
14518,4789,Available
14519,4789,Available
14520,4789,Available
14521,4789,Available
14522,4789,Available
14523,4789,Available
14524,4789,Available
14525,4789,Available
14526,4789,Available
14527,4789,Available
14528,4789,Available
14529,4789,Available
14530,4789,Available
14531,4789,Available
14532,4789,Available
14533,4789,Available
14535,4789,Available
14536,4789,Available
14537,4789,Available
14538,4789,Available
14539,4789,Available
14540,4789,Available
14541,4789,Available
14542,4789,Available
14543,4789,Available
14544,56,Available
14545,56,Available
14546,56,Available
14547,56,Available
14548,56,Available
14549,56,Available
14550,56,Available
14551,56,Available
14552,56,Available
14553,56,Available
14554,56,Available
14555,56,Available
14556,56,Available
14557,56,Available
14558,56,Available
14559,56,Available
14560,56,Available
14561,56,Available
14562,56,Available
14563,56,Available
14564,56,Available
14565,56,Available
14566,56,Available
14567,56,Available
14568,56,Available
14569,56,Available
14570,56,Available
14571,56,Available
14572,56,Available
14573,56,Available
14574,56,Available
14575,56,Available
14576,56,Available
14577,56,Available
14578,56,Available
14579,56,Available
14580,56,Available
14581,56,Available
14582,56,Available
14583,56,Available
14584,56,Available
14585,56,Available
14586,56,Available
14587,56,Available
14588,56,Available
14589,56,Available
14590,56,Available
14591,56,Available
14592,56,Available
14593,56,Available
14594,56,Available
14595,56,Available
14596,56,Available
14597,56,Available
14598,56,Available
14599,56,Available
14600,56,Available
14601,56,Available
14602,56,Available
14603,56,Available
14604,56,Available
14605,2255,Available
14606,2255,Available
14607,2255,Available
14608,2256,Available
14609,2255,Available
14610,2255,Available
14611,2255,Available
14612,2255,Available
14613,2255,Available
14614,2255,Available
14615,2255,Available
14616,2255,Available
14617,2255,Available
14618,2255,Available
14619,2255,Available
14620,2255,Available
14621,2255,Available
14622,2255,Available
14623,2255,Available
14624,2255,Available
14625,2255,Available
14626,2255,Available
14627,2255,Available
14628,2255,Available
14629,2255,Available
14630,2255,Available
14631,2255,Available
14632,2255,Available
14633,2255,Available
14634,2255,Available
14635,5736,Available
14636,5736,Available
14637,5736,Available
14638,5736,Available
14639,5736,Available
14640,5736,Available
14641,5736,Available
14642,5736,Available
14643,5736,Available
14644,5736,Available
14645,5736,Available
14646,5736,Available
14648,5736,Available
14649,5736,Available
14650,5736,Available
14651,5736,Available
14652,5736,Available
14653,3853,Available
14654,3853,Available
14655,3853,Available
14656,3853,Available
14657,3853,Available
14658,3853,Available
14659,2299,Available
14660,2299,Available
14661,2299,Available
14662,2299,Available
14663,2299,Available
14664,2299,Available
14665,2299,Available
14666,2299,Available
14667,2299,Available
14668,2299,Available
14669,2299,Available
14670,2299,Available
14671,2299,Available
14672,2628,Available
14673,2628,Available
14674,2628,Available
14675,2628,Available
14676,2628,Available
14677,2628,Available
14678,2628,Available
14679,2628,Available
14680,417,Available
14681,417,Available
14682,417,Available
14683,417,Available
14684,417,Available
14685,3657,Available
14686,3357,Available
14687,3357,Available
14688,3357,Available
14689,3357,Available
14691,5202,Available
14692,5202,Available
14693,5202,Available
14694,5202,Available
14695,5202,Available
14697,5202,Available
14698,3322,Available
14699,3322,Available
14700,3322,Available
14701,3322,Available
14702,3322,Available
14703,3322,Available
14704,3322,Available
14705,3322,Available
14706,3322,Available
14707,3322,Available
14708,3251,Available
14709,3251,Available
14711,3251,Available
14712,3251,Available
14714,5371,Available
14715,5371,Available
14716,5371,Available
14717,5371,Available
14719,5371,Available
14720,5371,Available
14722,5371,Available
14723,5371,Available
14724,5371,Available
14725,5309,Available
14726,5309,Available
14727,5309,Available
14728,5309,Available
14729,5309,Available
14730,5309,Available
14731,5309,Available
14732,5309,Available
14733,5309,Available
14734,5309,Available
14735,5309,Available
14736,1162,Available
14737,1162,Available
14738,1162,Available
14739,1162,Available
14740,1162,Available
14741,1162,Available
14742,1162,Available
14743,1162,Available
14744,1162,Available
14745,1162,Available
14746,1162,Available
14747,1162,Available
14748,1162,Available
14749,1162,Available
14750,1162,Available
14751,1162,Available
14752,1162,Available
14753,1162,Available
14754,1162,Available
14755,1162,Available
14756,1162,Available
14757,1162,Available
14758,1162,Available
14759,1162,Available
14760,1162,Available
14761,1162,Available
14762,1162,Available
14763,1162,Available
14764,1162,Available
14765,1162,Available
14766,1162,Available
14767,1162,Available
14768,1162,Available
14769,5237,Available
14770,5237,Available
14771,5237,Available
14772,5237,Available
14773,5237,Available
14774,5237,Available
14775,5237,Available
14776,5237,Available
14777,5237,Available
14778,5237,Available
14779,5237,Available
14780,5237,Available
14781,5237,Available
14782,5237,Available
14783,5237,Available
14784,5237,Available
14785,5237,Available
14786,5237,Available
14787,5237,Available
14788,5237,Available
14790,5237,Available
14791,5237,Available
14792,5237,Available
14793,5237,Available
14794,5237,Available
14795,5237,Available
14796,207,Available
14797,207,Available
14798,207,Available
14799,207,Available
14800,207,Available
14801,207,Available
14803,207,Available
14804,207,Available
14805,207,Available
14806,207,Available
14807,207,Available
14808,207,Available
14809,207,Available
14810,207,Available
14811,207,Available
14812,207,Available
14815,207,Available
14816,207,Available
14817,207,Available
14818,207,Available
14819,207,Available
14820,207,Available
14821,207,Available
14822,207,Available
14823,207,Available
14824,207,Available
14826,207,Available
14827,207,Available
14828,207,Available
14829,207,Available
14830,207,Available
14831,207,Available
14832,207,Available
14833,207,Available
14834,207,Available
14835,207,Available
14836,207,Available
14837,207,Available
14838,207,Available
14839,207,Available
14840,207,Available
14841,207,Available
14842,207,Available
14843,207,Available
14844,207,Available
14845,207,Available
14846,2140,Available
14847,2140,Available
14848,2140,Available
14849,2140,Available
14850,2140,Available
14851,1777,Available
14852,1777,Available
14853,1777,Available
14854,1777,Available
14855,1777,Available
14856,1777,Available
14857,1777,Available
14858,1777,Available
14859,1777,Available
14860,1777,Available
14861,1777,Available
14862,1777,Available
14863,1777,Available
14864,1777,Available
14865,1777,Available
14866,1777,Available
14867,1777,Available
14868,1777,Available
14869,1777,Available
14870,1777,Available
14871,1777,Available
14872,1777,Available
14873,1777,Available
14874,1777,Available
14875,1777,Available
14876,1777,Available
14877,1777,Available
14878,1777,Available
14879,1777,Available
14880,1777,Available
14881,1177,Available
14882,1177,Available
14883,1177,Available
14884,1177,Available
14885,1177,Available
14888,1177,Available
14889,1177,Available
14890,1177,Available
14891,1177,Available
14892,1177,Available
14893,1177,Available
14894,3559,Available
14895,3559,Available
14896,3559,Available
14897,3559,Available
14898,3559,Available
